15715	0.23072114922383355
15477	0.12202279185611142
8797	0.11219744291004394
10145	0.07212872361168954
4247	0.05878615638218064
14615	0.029554869326480573
12244	0.02602611835694024
20106	0.02194073583682094
19568	0.021352182353508397
4752	0.01764998531840455
17802	0.01758502097085436
14105	0.01678545024855914
20825	0.01565057516282048
7492	0.014793404187263989
13241	0.01425572336329774
14767	0.013574082191386425
17902	0.012085401858662354
10889	0.011970372623885863
17677	0.010733361045347384
2571	0.008792647972400626
5154	0.008236794026990141
12904	0.008049143460588631
15136	0.005272352059411666
17767	0.0051307266634981075
18133	0.004172732242142892
10146	0.003970315735571695
2906	0.003389067421489924
2335	0.002941502018954283
15875	0.0025550797428012632
14709	0.0024857137862085974
9138	0.0022793417021768204
18456	0.002219562181694286
5687	0.002181456423174731
9715	0.0020708569973452986
1995	0.0019156146356282494
7707	0.0015604820907598382
9470	0.0015153889381738905
5649	0.001481744279524982
3596	0.001329013518466459
1028	0.0012759218970393588
22393	0.0010922771793982562
4614	0.0010604509149932271
12381	0.0008593891450514447
5206	0.0008566486348356582
1906	0.0008530984683521872
11986	0.0007926257927060241
7979	0.0007829032366097899
19937	0.0007767132078987285
14275	0.0007700324102902393
3489	0.0007488714753847303
15991	0.0007328649158376549
8505	0.0007134081028069187
2654	0.0006393425509022177
18277	0.0006288185783138251
11475	0.0005907029558977563
8861	0.0005872027507263632
13581	0.0005664763171948454
5149	0.0005442192630088627
2651	0.00050247354769721
15714	0.0004783361536643456
18056	0.00047722838734184545
11340	0.0004770234311363587
9359	0.00046043271590768447
212	0.0004525914095100767
3606	0.0004297111228939212
18522	0.0004228713690397777
6618	0.0004205188424772027
7776	0.0004170991393101651
4861	0.000411070301512619
13914	0.00039224544290612497
1779	0.0003798168210601729
365	0.00037653844494890107
21922	0.00036197010922431544
4875	0.00035120961973012204
7242	0.00035120961973012204
8832	0.00035120961973012204
12883	0.00035120961973012204
15469	0.00035120961973012204
16624	0.00035120961973012204
17493	0.00035120961973012204
16106	0.00033673167841845975
22023	0.0003365079874106845
14493	0.0003298530015099927
19876	0.00032137341335730776
9181	0.0003162558804332776
16880	0.00031183670598979756
12361	0.00031063742206650284
3783	0.00030864147142317097
6084	0.0003079893071608351
2664	0.000306184688789064
3488	0.0002979558824400631
17674	0.0002840285244509768
9156	0.0002839442407928813
15183	0.00028090808466478453
17581	0.0002760226470954499
12040	0.0002749572941946961
6804	0.000272262680682589
20092	0.0002714102026972308
19469	0.00026950038929967756
12730	0.0002677528858560268
3466	0.0002661194585611021
16368	0.0002655607202802207
21897	0.0002582962038380811
15606	0.0002528305808257727
8329	0.0002445006279202533
22162	0.00024371729889775053
16645	0.0002367564810240508
8465	0.00023656901111154124
14219	0.00023634674053988683
20902	0.0002257537404319237
8152	0.00022419127669558994
2252	0.00022173679055780994
8749	0.0002180347089757881
6895	0.0002149353578865931
20528	0.00021487266288572885
18170	0.0002144333772564511
7248	0.00021136864153107587
8999	0.00021117562633160753
16019	0.00020982940337772405
18946	0.00020971503311606696
14257	0.00020848477068448882
20178	0.0002079040648210293
17454	0.00020700098993789228
13100	0.00020624522050199365
3319	0.00020421397202831845
12536	0.0001992426905284315
10463	0.0001958227749078995
12463	0.00018970442294260586
14456	0.00018887779043783633
12168	0.00018875624312034785
12130	0.0001872747695397066
16127	0.00018581495193978025
20464	0.00018528394936997408
8907	0.0001811996427613892
19705	0.00017978836013857023
19049	0.00017843498252663513
1765	0.00017740917740034396
20848	0.0001765881883102944
12575	0.0001746700069748528
12272	0.0001742783093757096
7684	0.00017216984822852449
15553	0.00017113627863973006
11964	0.00017003328253676207
11991	0.00016849767532189724
12786	0.0001683685244416332
2464	0.0001671348069950364
4293	0.0001669591353519542
12075	0.00016691613560891754
16781	0.00016628078579553006
1403	0.00016591324462000075
10790	0.00016542982094868686
21191	0.00016512925913602963
20481	0.00016464544444430186
4819	0.0001643310096433875
16115	0.00016132838630709617
10106	0.00016040713060810343
12456	0.00015846097997390923
5947	0.00015746362868329509
13814	0.00015608665560984695
17566	0.00015518038389002626
19498	0.00015510544906470778
16990	0.00015493954582797406
6390	0.00015397477016047627
18601	0.0001539425410750434
19405	0.00015340525180039646
8158	0.00015318352788938107
11355	0.00015250094661477026
1831	0.00015124469575996495
15759	0.00014932562593153887
1036	0.00014914081363455602
1830	0.00014833371951852815
4441	0.00014753721097198602
12828	0.00014624181441263837
20420	0.00014607726619762337
7069	0.00014369133032008963
8237	0.00014364847034423108
13604	0.00014204293489935595
10410	0.00014162539591355816
3963	0.00014154824031875258
19489	0.00014023209662294398
9095	0.00013982810708021648
4741	0.0001384779403996457
12555	0.0001373946361819649
1056	0.00013677762694573194
6892	0.00013573932273568115
1582	0.0001351890483743649
3494	0.00013456978189814022
14580	0.00013205638433259643
18464	0.0001310318424604472
16211	0.00013026726504432052
2775	0.0001299765269043504
14949	0.00012973671739822113
6164	0.00012916296692543498
18325	0.00012895698380695848
10424	0.0001287914049298053
4726	0.00012746342154628805
3021	0.0001251125889719185
15430	0.00012458028002040669
598	0.00012337779907809239
18280	0.00012297179492215174
11803	0.00012278989279478774
12001	0.00012229910321547927
13912	0.0001219978817720612
18427	0.00012013534526385165
15594	0.00011895435842203427
5786	0.00011625782219218067
11426	0.000115909070047041
